DataStatus,UniqueID,DWR_REVISE,SYMB_CLASS,MULTIUSE,CLASS1,SUBCLASS1,SPECOND1,IRR_TYP1PA,IRR_TYP1PB,PCNT1,CLASS2,SUBCLASS2,SPECOND2,IRR_TYP2PA,IRR_TYP2PB,PCNT2,CLASS3,SUBCLASS3,SPECOND3,IRR_TYP3PA,IRR_TYP3PB,PCNT3,CLASS4,SUBCLASS4,SPECOND4,IRR_TYP4PA,IRR_TYP4PB,PCNT4,UCF_ATT,YR_PLANTED,SEN_CROP,ADOY_SEN,CROPTYP1,CTYP1_NOTE,ADOY1,CROPTYP2,CTYP2_NOTE,ADOY2,CROPTYP3,CTYP3_NOTE,ADOY3,CROPTYP4,CTYP4_NOTE,ADOY4,EMRG_CROP,ADOY_EMRG,REGION,ACRES,COUNTY,HYDRO_RGN,LIQ_REPORT,MAIN_CROP,MAIN_CROP_DATE,Shape_Length,Shape_Area
Final,3200262,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,31.00076923,Plumas,Sacramento River,P6   **** **** ****,P6,,0.015140047,1.3195E-05
Final,3200261,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,6.41594898,Plumas,Sacramento River,I1   **** **** ****,I1,,0.007179267,2.74193E-06
Final,3200260,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,45.34976283,Plumas,Sacramento River,P6   **** **** ****,P4,,0.018844778,1.93881E-05
Final,3200259,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,140.7389504,Plumas,Sacramento River,P3   **** **** ****,P4,,0.034923004,5.99032E-05
Final,3200258,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,118.5660592,Plumas,Sacramento River,P4   **** **** ****,P4,,0.029019569,5.0682E-05
Final,3200257,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,10.95426595,Plumas,Sacramento River,P3   **** **** ****,P4,,0.009388224,4.672E-06
Final,3200256,,I,S,**,**,*,*,*,**, I,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 4***00******************,,****,,****,****,,I4,****,,****,****,,****,****,,****,,NRO,4.12617566,Plumas,Sacramento River,I4   **** **** ****,I4,,0.007343666,1.76351E-06
Final,3200255,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,126.0869835,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026300069,5.36568E-05
Final,3200254,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,93.45040497,Plumas,Sacramento River,P1   **** **** ****,P1,,0.024816179,3.97522E-05
Final,3200253,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,28.98986097,Plumas,Sacramento River,P3   **** **** ****,P4,,0.014980745,1.23979E-05
Final,3200252,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,13.13270431,Plumas,Sacramento River,P3   **** **** ****,P4,,0.010122538,5.61683E-06
Final,3200251,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,100.7112526,Plumas,Sacramento River,P3   **** **** ****,P4,,0.033394434,4.29535E-05
Final,3200250,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,210.204619,Plumas,Sacramento River,P1   **** **** ****,P1,,0.042168262,8.94266E-05
Final,3200249,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,160.916064,Plumas,Sacramento River,P4   **** **** ****,P4,,0.05232611,6.85035E-05
Final,3200248,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,17.24696123,Plumas,Sacramento River,P6   **** **** ****,P4,,0.011612068,7.37379E-06
Final,3200506,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,85.07486693,Plumas,Sacramento River,P6   **** **** ****,P4,,0.034088371,3.63614E-05
Final,3200246,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,5.26176965,Plumas,Sacramento River,G6   **** **** ****,G6,,0.007791653,2.23867E-06
Final,3200245,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,27.42737828,Plumas,Sacramento River,P6   **** **** ****,P4,,0.015526037,1.17267E-05
Final,3200244,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,19.92154005,Plumas,Sacramento River,P3   **** **** ****,P4,,0.012852452,8.51848E-06
Final,3200243,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,146.1198497,Plumas,Sacramento River,P1   **** **** ****,P1,,0.028302053,6.21432E-05
Final,3200241,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,75.45738064,Plumas,Sacramento River,P4   **** **** ****,P4,,0.03002771,3.20755E-05
Final,3200240,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,61.22149016,Plumas,Sacramento River,P4   **** **** ****,P4,,0.028066811,2.60324E-05
Final,3200239,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,130.0175637,Plumas,Sacramento River,P6   **** **** ****,P6,,0.026714865,5.52815E-05
Final,3200238,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,2.04122678,Plumas,Sacramento River,P6   **** **** ****,P4,,0.003978635,8.7056E-07
Final,3200237,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,2.02624269,Plumas,Sacramento River,I1   **** **** ****,I1,,0.004149376,8.6598E-07
Final,3200236,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,15.79268693,Plumas,Sacramento River,P6   **** **** ****,P4,,0.011968711,6.754E-06
Final,3200235,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,36.55825077,Plumas,Sacramento River,P3   **** **** ****,P4,,0.019120707,1.55419E-05
Final,3200234,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,185.6661485,Plumas,Sacramento River,P3   **** **** ****,P4,,0.043480764,7.90346E-05
Final,3200233,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,138.653313,Plumas,Sacramento River,P1   **** **** ****,P1,,0.027583581,5.90188E-05
Final,3200232,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,217.2633746,Plumas,Sacramento River,P1   **** **** ****,P1,,0.034518932,9.24383E-05
Final,3200231,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,216.5896784,Plumas,Sacramento River,P4   **** **** ****,P4,,0.049896792,9.27474E-05
Final,3200230,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,8.09489448,Plumas,Sacramento River,X    **** **** ****,X,,0.011933013,3.44601E-06
Final,3200229,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,28.7521475,Plumas,Sacramento River,X    **** **** ****,X,,0.01484284,1.22916E-05
Final,3200228,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,64.98827626,Plumas,Sacramento River,P4   **** **** ****,P4,,0.024176858,2.77249E-05
Final,3200227,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,63.8873405,Plumas,Sacramento River,P3   **** **** ****,P4,,0.021115087,2.73053E-05
Final,3200226,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,17.89829501,Plumas,Sacramento River,P3   **** **** ****,P4,,0.012360073,7.6547E-06
Final,3200225,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,31.99285328,Plumas,Sacramento River,P3   **** **** ****,P4,,0.016153845,1.36415E-05
Final,3200224,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,12.37806687,Plumas,Sacramento River,P4   **** **** ****,P4,,0.010497319,5.26586E-06
Final,3200500,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,57.28050339,Plumas,Sacramento River,P3   **** **** ****,P4,,0.022010585,2.44976E-05
Final,3200222,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,123.0365518,Plumas,Sacramento River,G6   **** **** ****,G6,,0.02598417,5.23723E-05
Final,3200221,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,129.9381757,Plumas,Sacramento River,P6   **** **** ****,P6,,0.026697215,5.52899E-05
Final,3200159,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,19.18457296,Plumas,Sacramento River,P4   **** **** ****,P4,,0.011843234,8.20461E-06
Final,3200219,,I,S,**,**,*,*,*,**, I,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 4***00******************,,****,,****,****,,I4,****,,****,****,,****,****,,****,,NRO,51.13573884,Plumas,Sacramento River,I4   **** **** ****,I4,,0.021890468,2.17392E-05
Final,3200217,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,165.3136234,Plumas,Sacramento River,P4   **** **** ****,P4,,0.043660961,7.06388E-05
Final,3200216,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,12.79799628,Plumas,Sacramento River,I1   **** **** ****,I1,,0.017862069,5.44617E-06
Final,3200215,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,74.96554008,Plumas,Sacramento River,P4   **** **** ****,P4,,0.030150329,3.20637E-05
Final,3200214,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,68.93828872,Plumas,Sacramento River,P4   **** **** ****,P4,,0.028917118,2.94498E-05
Final,3200213,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,53.25031972,Plumas,Sacramento River,P4   **** **** ****,P4,,0.021004263,2.2764E-05
Final,3200212,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,32.51879755,Plumas,Sacramento River,P4   **** **** ****,P4,,0.015385169,1.39066E-05
Final,3200211,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,22.76815887,Plumas,Sacramento River,P3   **** **** ****,P4,,0.013114532,9.73756E-06
Final,3200210,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,158.8559169,Plumas,Sacramento River,P4   **** **** ****,P4,,0.036675393,6.79221E-05
Final,3200209,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,31.11984576,Plumas,Sacramento River,P3   **** **** ****,P4,,0.019314477,1.32984E-05
Final,3200208,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,20.44674954,Plumas,Sacramento River,P3   **** **** ****,P4,,0.012319476,8.72253E-06
Final,3200207,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,74.59296607,Plumas,Sacramento River,P3   **** **** ****,P4,,0.022837253,3.17088E-05
Final,3200206,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,87.62120053,Plumas,Sacramento River,P4   **** **** ****,P4,,0.030803781,3.74576E-05
Final,3200205,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,31.02107603,Plumas,Sacramento River,I1   **** **** ****,I1,,0.015658372,1.32596E-05
Final,3200204,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,125.9474718,Plumas,Sacramento River,P3   **** **** ****,P4,,0.031628592,5.38214E-05
Final,3200203,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,126.3468731,Plumas,Sacramento River,P4   **** **** ****,P4,,0.038312955,5.40315E-05
Final,3200202,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,22.77019832,Plumas,Sacramento River,P3   **** **** ****,P4,,0.013613639,9.73813E-06
Final,3200201,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,4.14123619,Plumas,Sacramento River,P6   **** **** ****,P4,,0.006533209,1.76957E-06
Final,3200200,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,151.4615448,Plumas,Sacramento River,P4   **** **** ****,P4,,0.031965721,6.43783E-05
Final,3200199,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,28.75968981,Plumas,Sacramento River,P3   **** **** ****,P4,,0.014883224,1.22913E-05
Final,3200198,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,191.4294623,Plumas,Sacramento River,P3   **** **** ****,P4,,0.045862342,8.14913E-05
Final,3200197,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,16.77515209,Plumas,Sacramento River,P6   **** **** ****,P4,,0.013580514,7.15453E-06
Final,3200196,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,37.04511056,Plumas,Sacramento River,P3   **** **** ****,P4,,0.018927805,1.58333E-05
Final,3200195,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,45.31732181,Plumas,Sacramento River,X    **** **** ****,X,,0.020145355,1.92746E-05
Final,3200194,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,27.19737612,Plumas,Sacramento River,P1   **** **** ****,P1,,0.013571439,1.15791E-05
Final,3200193,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,24.03190395,Plumas,Sacramento River,P4   **** **** ****,P4,,0.01726019,1.02767E-05
Final,3200192,,I,S,**,**,*,*,*,**, I,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 4***00******************,,****,,****,****,,I4,****,,****,****,,****,****,,****,,NRO,70.08458179,Plumas,Sacramento River,I4   **** **** ****,I4,,0.034117899,2.98247E-05
Final,3200191,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,110.5993448,Plumas,Sacramento River,G6   **** **** ****,G6,,0.030289281,4.70405E-05
Final,3200190,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,85.63551012,Plumas,Sacramento River,P4   **** **** ****,P4,,0.026964235,3.6617E-05
Final,3200189,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,125.0838455,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026239302,5.3238E-05
Final,3200188,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,123.3112294,Plumas,Sacramento River,P6   **** **** ****,P6,,0.026013956,5.2492E-05
Final,3200187,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,48.68504598,Plumas,Sacramento River,I1   **** **** ****,I1,,0.019830371,2.08251E-05
Final,3200186,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,17.3357596,Plumas,Sacramento River,P3   **** **** ****,P4,,0.012021611,7.40999E-06
Final,3200185,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,125.6445755,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026313521,5.34686E-05
Final,3200184,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,0.87403799,Plumas,Sacramento River,P6   **** **** ****,P4,,0.00328838,3.72765E-07
Final,3200183,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,14.49475087,Plumas,Sacramento River,P3   **** **** ****,P4,,0.01200262,6.1684E-06
Final,3200182,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,33.38318883,Plumas,Sacramento River,P3   **** **** ****,P4,,0.014730783,1.42381E-05
Final,3200181,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,18.48551327,Plumas,Sacramento River,I1   **** **** ****,I1,,0.012892695,7.89939E-06
Final,3200180,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,5.61873652,Plumas,Sacramento River,P6   **** **** ****,P4,,0.007515099,2.39641E-06
Final,3200179,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,38.4699726,Plumas,Sacramento River,P4   **** **** ****,P4,,0.016547704,1.64468E-05
Final,3200178,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,1.91119216,Plumas,Sacramento River,P3   **** **** ****,P4,,0.003824616,8.15196E-07
Final,3200177,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,37.39900095,Plumas,Sacramento River,P6   **** **** ****,P4,,0.017222006,1.59888E-05
Final,3200176,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,24.64966506,Plumas,Sacramento River,P4   **** **** ****,P4,,0.016302243,1.05145E-05
Final,3200175,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,395.3600892,Plumas,Sacramento River,P4   **** **** ****,P4,,0.073850275,0.000168954
Final,3200174,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,106.6331848,Plumas,Sacramento River,P4   **** **** ****,P4,,0.035248157,4.56081E-05
Final,3200173,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,3.54310906,Plumas,Sacramento River,P3   **** **** ****,P4,,0.005964792,1.5154E-06
Final,3200172,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,13.69532424,Plumas,Sacramento River,P4   **** **** ****,P4,,0.011921434,5.8263E-06
Final,3200171,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,7.49326078,Plumas,Sacramento River,P4   **** **** ****,P4,,0.007118917,3.20375E-06
